name,date_apr,date,lot,kettle,compay,wled,base_oil_pct,base_gr_pct,liq_add_pct,sol_add_pct,si_pct,total_pct,pen,elco_xx,Flag for Removal,thickener,adj_base_pct,adj_sol_pct,adj_liq_pct,adj_si_pct,rework
Molylube 3%Moly EP GR LC 1,10/2/23,275,2309300220,BK4,Calumet,620 kg,0.4743632,0.46,0.01,0.05,0.00,1.00,324,FALSE,FALSE,LX,0.8737172,0.0978659,0.0284168,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 1,4/27/22,117,2204220196,BK4,Calumet,620 kg,0.3524341,0.58,0.01,0.06,0.00,1.00,325,FALSE,FALSE,LX,0.8924898,0.0852258,0.0222844,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 1,5/3/22,123,2204280263,BK4,Calumet,620 kg,0.4744719,0.45,0.02,0.06,0.00,1.00,325,FALSE,FALSE,LX,0.8648297,0.1047215,0.0304489,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 1,5/17/23,137,2305170146,BK4,Calumet,620 kg,0.4360142,0.49,0.02,0.06,0.00,1.00,326,FALSE,FALSE,LX,0.8622975,0.1065555,0.0311470,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 1,9/29/23,272,2309280205,BK4,Calumet,620 kg,0.4995095,0.43,0.02,0.05,0.00,1.00,328,FALSE,FALSE,LX,0.8609248,0.1074332,0.0316420,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 2,10/20/22,293,2210190136,BK4,Calumet,500 kg PASS,0.2337258,0.69,0.02,0.06,0.00,1.00,268,FALSE,FALSE,LX,0.9037506,0.0745594,0.0216900,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 2,5/4/23,124,2305020020,BK4,Calumet,500 kg PASS,0.2569644,0.67,0.02,0.05,0.00,1.00,274,FALSE,FALSE,LX,0.9044938,0.0739276,0.0215786,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 2,2/16/23,47,2302150133,BK4,Calumet,500 kg PASS,0.2089021,0.72,0.02,0.05,0.00,1.00,275,FALSE,FALSE,LX,0.9116469,0.0680831,0.0202700,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 2,2/15/23,46,2302130117,BK4,Calumet,500 kg PASS,0.2821991,0.65,0.02,0.05,0.00,1.00,277,FALSE,FALSE,LX,0.9021200,0.0758683,0.0220117,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 2,5/10/23,130,2305090071,BK4,Calumet,500 kg PASS,0.2828105,0.65,0.02,0.05,0.00,1.00,277,FALSE,FALSE,LX,0.9034566,0.0747159,0.0218275,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 2,5/11/22,131,2205040025,BK4,Calumet,500 kg PASS,0.1388320,0.79,0.02,0.06,0.00,1.00,286,FALSE,FALSE,LX,0.9170675,0.0639569,0.0189756,0.0000000,0.0834411
Molylube 3%Moly EP GR LC 2,8/21/23,233,2308170158,BK4,Calumet,620 kgf,0.1031797,0.82,0.02,0.06,0.00,1.00,291,FALSE,FALSE,LX,0.9104890,0.0709263,0.0185847,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,6/30/23,181,2306290229,BK4,Calumet,800 kg,0.2677462,0.64,0.01,0.08,0.00,1.00,321,FALSE,FALSE,AX,0.8742607,0.1085112,0.0172281,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,2/28/23,59,2302260257,BK4,Calumet,800 kg,0.3220902,0.59,0.01,0.07,0.00,1.00,310,FALSE,FALSE,AX,0.8770293,0.1060154,0.0169553,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,3/8/23,67,2303020035,BK4,Calumet,800 kg,0.3388703,0.58,0.01,0.07,0.00,1.00,311,FALSE,FALSE,AX,0.8733624,0.1091703,0.0174672,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,11/12/22,316,2211110084,BK4,Calumet,800 kg,0.1455169,0.77,0.01,0.07,0.00,1.00,312,FALSE,FALSE,AX,0.9041388,0.0818920,0.0139692,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,9/1/22,244,2208260265,BK4,Calumet,800 kg,0.8409250,0.00,0.02,0.14,0.00,1.00,317,FALSE,FALSE,AX,0.0000000,0.8942731,0.1057269,0.0000000,0.9064078
Molylube 5% Moly EP GR AC 1,3/1/23,60,2303010008,BK4,Calumet,800 kg,0.3031126,0.61,0.01,0.08,0.00,1.00,318,FALSE,FALSE,AX,0.8747756,0.1079586,0.0172659,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,5/25/22,145,2205230167,BK4,Calumet,800 kg,0.3893564,0.53,0.01,0.07,0.00,1.00,320,FALSE,FALSE,AX,0.8658445,0.1145230,0.0196325,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,7/15/22,196,2207130082,BK4,Calumet,800 kg,0.2840555,0.63,0.01,0.07,0.00,1.00,320,FALSE,FALSE,AX,0.8823854,0.1004027,0.0172119,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,11/10/22,314,2211080072,BK4,Calumet,800 kg,0.0000000,0.92,0.01,0.07,0.00,1.00,320,FALSE,FALSE,AX,0.9181893,0.0699660,0.0118446,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,3/20/23,79,2303100094,BK4,Calumet,800 kg,0.9049774,0.00,0.01,0.08,0.00,1.00,320,FALSE,FALSE,AX,0.0000000,0.8571429,0.1428571,0.0000000,0.9353990
Molylube 5% Moly EP GR AC 1,6/2/23,153,230601004,BK4,Calumet,800 kg,0.2846308,0.62,0.01,0.08,0.00,1.00,321,FALSE,FALSE,AX,0.8645186,0.1181174,0.0173641,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,7/18/22,199,2207160098,BK4,Calumet,800 kg,0.3187355,0.60,0.01,0.07,0.00,1.00,322,FALSE,FALSE,AX,0.8793572,0.1029878,0.0176550,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,11/4/22,308,2211020024,BK4,Calumet,800 kg,0.0522239,0.86,0.01,0.07,0.00,1.00,322,FALSE,FALSE,AX,0.9096336,0.0771421,0.0132244,0.0000000,0.0417049
Molylube 5% Moly EP GR AC 1,6/13/23,164,2306120084,BK4,Calumet,800 kg,0.1418815,0.72,0.01,0.12,0.00,1.00,322,FALSE,FALSE,AX,0.8407129,0.1424541,0.0168329,0.0000000,0.5339371
Molylube 5% Moly EP GR AC 1,2/20/23,51,2302170158,BK4,Calumet,800 kg,0.1829676,0.73,0.01,0.08,0.00,1.00,325,FALSE,FALSE,AX,0.8880446,0.0965189,0.0154365,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,2/27/23,58,2302200180,BK4,Calumet,800 kg,0.3130151,0.60,0.01,0.08,0.00,1.00,325,FALSE,FALSE,AX,0.8730835,0.1092419,0.0176746,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,6/20/23,171,2306160132,BK4,Calumet,800 kg,0.2928145,0.61,0.01,0.08,0.00,1.00,327,FALSE,FALSE,AX,0.8645240,0.1181855,0.0172905,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,8/26/23,238,2308220199,BK4,Calumet,800 kg,0.2702970,0.59,0.03,0.10,0.00,1.00,327,FALSE,FALSE,AX,0.8141113,0.1424695,0.0434193,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,2/23/23,54,2302180165,BK4,Calumet,800 kg,0.3047286,0.61,0.01,0.07,0.00,1.00,329,FALSE,FALSE,AX,0.8763120,0.1066672,0.0170208,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,6/16/23,167,2306140110,BK4,Calumet,800 kg,0.3607330,0.53,0.01,0.09,0.00,1.00,329,FALSE,FALSE,AX,0.8351514,0.1464550,0.0183936,0.0000000,0.3241372
Molylube 5% Moly EP GR AC 1,7/13/22,194,2207070034,BK4,Calumet,800 kg,0.2549580,0.66,0.01,0.08,0.00,1.00,330,FALSE,FALSE,AX,0.8797654,0.1026393,0.0175953,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,8/12/23,224,2308090096,BK4,Calumet,800 kg,0.3626211,0.55,0.01,0.08,0.00,1.00,331,FALSE,FALSE,AX,0.8579860,0.1232910,0.0187230,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,6/28/23,179,2306270216,BK4,Calumet,800 kg,0.3564729,0.55,0.01,0.08,0.00,1.00,335,FALSE,FALSE,AX,0.8596638,0.1217597,0.0185766,0.0000000,0.0000000
Molylube 5% Moly EP GR AC 1,11/8/22,312,22110700433,BK4,Calumet,800 kg,0.1151220,0.80,0.01,0.07,0.00,1.00,338,FALSE,FALSE,AX,0.9049982,0.0817714,0.0132304,0.0000000,0.0000000
Molylube EP Grease AC 1,8/30/23,242,2308290253,BK4,Calumet,550 kgf,0.2975154,0.64,0.02,0.04,0.00,1.00,327,FALSE,FALSE,AX,0.9128915,0.0636157,0.0234929,0.0000000,0.0000000
Molylube EP Grease AC 2,4/3/23,93,2304010003,BK4,Calumet,620 kgf,0.2811940,0.67,0.01,0.03,0.00,1.00,276,FALSE,FALSE,AX,0.9352787,0.0447188,0.0200025,0.0000000,0.0000000
Molylube EP Grease AC 2,4/6/23,96,2304040011,BK4,Calumet,620 kgf,0.2262204,0.73,0.02,0.03,0.00,1.00,282,FALSE,FALSE,AX,0.9373207,0.0432940,0.0193854,0.0000000,0.0000000
Molylube EP Grease AC 2,8/10/23,222,2308080083,BK4,Calumet,620 kgf,0.1036193,0.84,0.02,0.04,0.00,1.00,282,FALSE,FALSE,AX,0.9426142,0.0396334,0.0177525,0.0000000,0.0000000
Molylube EP Grease AC 2,3/31/23,90,2303300249,BK4,Calumet,620 kgf,0.2329373,0.72,0.02,0.03,0.00,1.00,284,FALSE,FALSE,AX,0.9367189,0.0436941,0.0195870,0.0000000,0.0000000
Molylube EP Grease AC 2,8/4/23,216,2308030008,BK4,Calumet,620 kgf,0.1472830,0.76,0.06,0.03,0.00,1.00,285,FALSE,FALSE,AX,0.8950455,0.0375929,0.0673616,0.0000000,0.0000000
Molylube EP Grease AC 2,8/8/23,220,2308070058,BK4,Calumet,620 kgf,0.1700357,0.78,0.01,0.03,0.00,1.00,286,FALSE,FALSE,AX,0.9440321,0.0385737,0.0173942,0.0000000,0.0000000
MOLYLUBE MULTIPURPOSE EP GR 1 ,7/8/23,189,2307050004,BK4,Calumet ,350 kg,0.3228625,0.63,0.04,0.00,0.00,1.00,324,FALSE,FALSE,AX,0.9349115,0.0050672,0.0600213,0.0000000,0.0000000
MOLYLUBE MULTIPURPOSE EP GR 1 ,7/20/22,201,2207190131,BK4,Calumet ,350 kg,0.3618044,0.60,0.04,0.00,0.00,1.00,312,FALSE,FALSE,AX,0.9347367,0.0050008,0.0602625,0.0000000,0.0233057
MOLYLUBE MULTIPURPOSE EP GR 1 ,8/1/22,213,2207160097,BK4,Calumet ,350 kg,0.2465973,0.71,0.04,0.00,0.00,1.00,319,FALSE,FALSE,AX,0.9419034,0.0044552,0.0536414,0.0000000,0.0000000
MOLYLUBE MULTIPURPOSE EP GR 1 ,7/28/23,209,2307250196,BK4,Calumet ,350 kg,0.3587299,0.60,0.04,0.00,0.00,1.00,324,FALSE,FALSE,AX,0.9349289,0.0049551,0.0601159,0.0000000,0.1609707
MOLYLUBE MULTIPURPOSE EP GR 1 ,7/19/23,200,2307140088,BK4,Calumet ,350 kg,0.2449516,0.71,0.05,0.00,0.00,1.00,326,FALSE,FALSE,AX,0.9342054,0.0049949,0.0607997,0.0000000,0.0000000
MOLYLUBE MULTIPURPOSE EP GR 1 ,7/21/23,202,2307200132,BK4,Calumet ,350 kg,0.2221541,0.73,0.05,0.00,0.00,1.00,327,FALSE,FALSE,AX,0.9349353,0.0050358,0.0600289,0.0000000,0.0755394
MOLYLUBE MULTIPURPOSE EP GR 1 ,12/1/22,335,2211290198,BK4,Calumet ,350 kg,0.2775364,0.68,0.04,0.00,0.00,1.00,328,FALSE,FALSE,AX,0.9375557,0.0047880,0.0576563,0.0000000,0.0000000
MOLYLUBE MULTIPURPOSE EP GR 1 ,6/9/23,160,2306080064,BK4,Calumet ,350 kg,0.2984846,0.66,0.04,0.00,0.00,1.00,328,FALSE,FALSE,AX,0.9348521,0.0050025,0.0601454,0.0000000,0.0000000
MOLYLUBE MULTIPURPOSE EP GR 1 ,12/12/22,346,2212100095,BK4,Calumet ,350 kg,0.2218747,0.76,0.04,0.00,0.00,1.03,330,FALSE,FALSE,AX,0.9830545,0.0046437,0.0557517,0.0000000,0.0000000
MOLYLUBE MULTIPURPOSE EP GR 1 ,7/5/23,186,2306230185,BK4,Calumet ,350 kg,0.2986258,0.66,0.04,0.00,0.00,1.00,330,FALSE,FALSE,AX,0.9370761,0.0048229,0.0581010,0.0000000,0.0000000
MOLYLUBE MULTIPURPOSE EP GR 1 ,8/2/23,214,2307270224,BK4,Calumet ,350 kg,0.3720970,0.58,0.04,0.00,0.00,1.00,331,FALSE,FALSE,AX,0.9275366,0.0055741,0.0668893,0.0000000,0.0000000
MOLYLUBE MULTIPURPOSE EP GR 1 ,12/7/22,341,2212060033,BK4,Calumet ,350 kg,0.2328494,0.72,0.04,0.00,0.00,1.00,338,FALSE,FALSE,AX,0.9388469,0.0048009,0.0563522,0.0000000,0.0000000
Red N Tacky #2,4/14/22,104,T12093H,BK4,Lucas,315 kg,0.1191067,0.79,0.09,0.00,0.00,1.00,270,FALSE,FALSE,LX,0.9014085,0.0000000,0.0985915,0.0000000,0.0000000
Red Tak Polyplex #2,4/5/22,95,S30223H,BK4,Lucas,500kg,0.1244468,0.81,0.07,0.00,0.00,1.00,269,FALSE,FALSE,LX,0.9202646,0.0000000,0.0797354,0.0000000,0.0000000
Red Tak Polyplex #2,4/7/22,97,T07065H,BK4,Lucas,500kg,0.1646389,0.76,0.08,0.00,0.00,1.00,288,FALSE,FALSE,LX,0.9100441,0.0000000,0.0899559,0.0000000,0.0000000
Termalene Multipurpose EP GR 1,1/13/22,13,2210130083,BK4,Calumet,350 kg,0.1612708,0.82,0.01,0.00,0.00,1.00,368,FALSE,FALSE,AX,0.9826467,0.0000000,0.0173533,0.0000000,0.0000000
XP 9900 460 #1,5/16/22,136,U11077H,BK4,Blue Star,500 kg,0.6404769,0.24,0.06,0.06,0.00,1.00,322,FALSE,FALSE,LX,0.6802721,0.1561224,0.1636054,0.0000000,0.0576203
Molylube 3%Moly EP GR LC 1,5/6/22,126,2301130088,BK4,Calumet,620 kg,0.5368155,0.40,0.01,0.05,0.00,1.00,315,FALSE,FALSE,LX,0.8631422,0.1060587,0.0307991,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 1,2/3/23,34,2302010013,BK4,Calumet,620 kg,0.4737076,0.46,0.02,0.05,0.00,1.00,325,FALSE,FALSE,LX,0.8659072,0.1034599,0.0306329,0.0000000,0.0000000
Molylube 3%Moly EP GR LC 1,5/6/22,126,2205020005,BK4,Calumet,620 kg,0.3835286,0.55,0.02,0.06,0.00,1.00,334,FALSE,FALSE,LX,0.8843462,0.0904684,0.0251853,0.0000000,0.0000000
Termalene Multipurpose EP GR 1,9/6/23,249,2308310282,K2,Calumet,350 kg,0.1652606,0.77,0.05,0.00,0.01,1.00,337,FALSE,FALSE,AX,0.9275731,0.0000000,0.0633767,0.0090502,0.0000000
Molylube 5% Moly EP GR AC 150-0,7/26/23,207,2307200142,K2,Calumet,800 kg,0.5322567,0.37,0.01,0.09,0.00,1.00,376,FALSE,FALSE,AX,0.7817570,0.1848791,0.0250995,0.0082645,0.0000000
Termalene Multipurpose EP GR 1,8/31/23,243,2308300268,K2,Calumet,350 kg,0.1736653,0.78,0.04,0.00,0.00,1.00,335,FALSE,FALSE,AX,0.9421512,0.0000000,0.0518525,0.0059963,0.0000000
Termalene Multipurpose EP GR 1,8/30/23,242,2308280239,K2,Calumet,350 kg,0.1621664,0.77,0.06,0.00,0.00,1.00,327,FALSE,FALSE,AX,0.9219248,0.0000000,0.0722076,0.0058676,0.0000000
Cool 65,5/31/23,151,U26221I,K2,Husk it,500 kg,0.3390906,0.60,0.06,0.00,0.00,1.00,282,FALSE,FALSE,LX,0.9041200,0.0000000,0.0958800,0.0000000,0.0000000
FPL 103 Silver 70 #2,6/14/23,165,V13106I,K2,Frontier,620 kg,0.0459187,0.79,0.11,0.05,0.00,1.00,252,FALSE,FALSE,LX,0.8263515,0.0537117,0.1199369,0.0000000,0.0000000
FPL 103 Silver 70 #2,7/13/23,194,W12054I,K2,Frontier,620 kg,0.0000000,0.86,0.10,0.05,0.00,1.00,253,FALSE,FALSE,LX,0.8569682,0.0469026,0.0961292,0.0000000,0.0569273
FPL 103 Silver 70 #2,8/21/23,233,X19159I,K2,Frontier,620 kg,0.0000000,0.89,0.08,0.03,0.00,1.00,255,FALSE,FALSE,LX,0.8919517,0.0291590,0.0788893,0.0000000,0.0000000
FPL 103 Silver 70 #2,7/10/23,191,W10024I,K2,Frontier,620 kg,0.0451438,0.86,0.07,0.03,0.00,1.00,264,FALSE,FALSE,LX,0.8954772,0.0300341,0.0744886,0.0000000,0.0000000
FPL 103 Silver 70 #2,3/10/23,69,S09088I,K2,Frontier,620 kg,0.0478865,0.85,0.07,0.03,0.00,1.00,270,FALSE,FALSE,LX,0.8952802,0.0320059,0.0727139,0.0000000,0.0000000
FPL 103 Silver 70 #2,3/14/23,73,S13101I,K2,Frontier,620 kg,0.0586441,0.80,0.09,0.05,0.00,1.00,271,FALSE,FALSE,LX,0.8545976,0.0539497,0.0914528,0.0000000,0.0000000
FPL 105 Black Cat #2,7/6/23,187,V30251I,K2,Frontier,620 kg,0.4619569,0.46,0.03,0.07,0.00,1.01,275,TRUE,FALSE,LI,0.8462527,0.1300094,0.0507574,0.0000000,0.0000000
FPL 105 Black Cat #2,6/30/23,181,V30251I,K2,Frontier,620 kg,0.4291391,0.50,0.03,0.06,0.00,1.02,275,TRUE,FALSE,LI,0.8760022,0.1066008,0.0453664,0.0000000,0.0000000
FPL 105 Black Cat #2,1/23/23,23,Q23156I,K2,Frontier,620 kg,0.0000000,0.87,0.03,0.10,0.00,1.00,229,FALSE,FALSE,LX,0.8681460,0.1045942,0.0272598,0.0000000,0.5040729
FPL 105 Black Cat #2,1/18/23,18,Q18125I,K2,Frontier,620 kg,0.2628827,0.64,0.04,0.06,0.00,1.00,268,FALSE,FALSE,LX,0.8633969,0.0830306,0.0535724,0.0000000,0.0000000
FPL 105 Black Cat #2,8/6/22,218,X06053H,K2,Frontier,620 kg,0.3607072,0.52,0.07,0.05,0.00,1.00,277,FALSE,FALSE,LX,0.8211776,0.0766079,0.1022145,0.0000000,0.0000000
FPL 105 Black Cat #2,8/9/22,221,X09084H,K2,Frontier,620 kg,0.1576346,0.69,0.08,0.07,0.00,1.00,291,FALSE,FALSE,LX,0.8164559,0.0860536,0.0959232,0.0000000,0.1884517
FPL 123 Con-Ag w/ Moly #2,11/22/22,326,A21156H,K2,Frontier,500 kg,0.1404816,0.75,0.04,0.07,0.00,1.00,273,FALSE,FALSE,LX,0.8725890,0.0793390,0.0477230,0.0000000,0.1268960
FPL 123 Con-Ag w/ Moly #2,8/16/22,228,X15113H,K2,Frontier,500 kg,0.2020895,0.69,0.08,0.03,0.00,1.00,280,FALSE,FALSE,LX,0.8596101,0.0370422,0.1033477,0.0000000,0.0000000
FPL 123 Con-Ag w/ Moly #2,11/19/22,323,A17131H,K2,Frontier,500 kg,0.0000000,0.92,0.04,0.04,0.00,1.00,310,FALSE,FALSE,LX,0.9249673,0.0398430,0.0351898,0.0000000,0.0361598
Lucas Marine Grease #2,10/18/22,291,Z17110H,K2,Lucas,500 kg,0.0977569,0.88,0.01,0.01,0.00,1.00,267,FALSE,FALSE,SMG,0.9766234,0.0113692,0.0120074,0.0000000,0.0000000
Lucas Marine Grease #2,10/21/22,294,Z19143H,K2,Lucas,500 kg,0.0894147,0.89,0.01,0.01,0.00,1.00,268,FALSE,FALSE,SMG,0.9759045,0.0115719,0.0125236,0.0000000,0.0000000
Lucas Marine Grease #2,4/5/22,95,T04004H,K2,Lucas,500 kg,0.0401849,0.93,0.01,0.01,0.00,1.00,270,FALSE,FALSE,SMG,0.9716000,0.0147466,0.0136534,0.0000000,0.6097933
Lucas Marine Grease #2,10/12/22,285,Z12070H,K2,Lucas,500 kg,0.2006316,0.78,0.01,0.01,0.00,1.00,270,FALSE,FALSE,SMG,0.9760632,0.0116198,0.0123170,0.0000000,0.0000000
Lucas Marine Grease #2,10/13/22,286,Z13082H,K2,Lucas,500 kg,0.1450197,0.83,0.01,0.01,0.00,1.00,270,FALSE,FALSE,SMG,0.9758818,0.0116873,0.0124309,0.0000000,0.0000000
Lucas Marine Grease #2,10/14/22,287,Z13101H,K2,Lucas,500 kg,0.1276906,0.85,0.01,0.01,0.00,1.00,270,FALSE,FALSE,SMG,0.9758818,0.0116873,0.0124309,0.0000000,0.0000000
Lucas Marine Grease #2,10/10/22,283,Z08051H,K2,Lucas,500 kg,0.1206423,0.86,0.01,0.01,0.00,1.00,274,FALSE,FALSE,SMG,0.9752578,0.0116615,0.0130807,0.0000000,0.0000000
Lucas Marine Grease #2,4/7/22,97,T05050H,K2,Lucas,500 kg,0.1690018,0.81,0.01,0.01,0.00,1.00,275,FALSE,FALSE,SMG,0.9749803,0.0118994,0.0131203,0.0000000,0.0000000
Lucas Marine Grease #2,10/10/22,283,Z10057H,K2,Lucas,500 kg,0.1187794,0.86,0.01,0.01,0.00,1.00,276,FALSE,FALSE,SMG,0.9760632,0.0116198,0.0123170,0.0000000,0.0000000
Lucas Marine Grease #2,10/19/22,292,Z19135H,K2,Lucas,500 kg,0.1723834,0.81,0.01,0.01,0.00,1.00,282,FALSE,FALSE,SMG,0.9751710,0.0119056,0.0129234,0.0000000,0.0726625
Lucas Marine Grease #2,4/11/22,101,T07064H,K2,Lucas,500 kg,0.2109876,0.77,0.01,0.01,0.00,1.00,285,FALSE,FALSE,SMG,0.9745815,0.0119781,0.0134404,0.0000000,0.0000000
Lucas White Lithium,9/13/22,256,Y12070H,K2,Lucas,none,0.5321845,0.58,0.00,0.03,0.00,1.15,274,FALSE,FALSE,LI,1.2469372,0.0641738,0.0000000,0.0000000,0.0000000
Lucas White Lithium,7/6/22,187,W05029H,K2,Lucas,none,0.2829780,0.70,0.00,0.01,0.00,1.00,267,FALSE,FALSE,LI,0.9829019,0.0164615,0.0000000,0.0000000,0.0600841
Lucas White Lithium,9/29/22,272,Y29206H,K2,Lucas,none,0.3841770,0.66,0.00,0.02,0.00,1.07,267,FALSE,FALSE,LI,1.0791520,0.0364109,0.0000000,0.0000000,0.0000000
Lucas White Lithium,4/13/23,103,T13078I,K2,Lucas,none,0.2751571,0.71,0.00,0.02,0.00,1.00,268,FALSE,FALSE,LI,0.9765390,0.0227268,0.0000000,0.0000000,0.0707852
Lucas White Lithium,9/26/22,269,Y26157H,K2,Lucas,none,0.3818093,0.67,0.00,0.02,0.00,1.07,268,FALSE,FALSE,LI,1.0848216,0.0293579,0.0000000,0.0000000,0.0000000
Lucas White Lithium,10/3/22,276,Y30223H,K2,Lucas,none,0.4030491,0.65,0.00,0.02,0.00,1.07,268,FALSE,FALSE,LI,1.0860570,0.0300947,0.0000000,0.0000000,0.0000000
Lucas White Lithium,6/23/22,174,V23173H,K2,Lucas,none,0.3532144,0.67,0.00,0.01,0.00,1.03,270,FALSE,FALSE,LI,1.0310281,0.0129006,0.0000000,0.0000000,0.0000000
Lucas White Lithium,9/28/22,271,Y27197H,K2,Lucas,none,0.4200567,0.63,0.00,0.02,0.00,1.07,270,FALSE,FALSE,LI,1.0855125,0.0298940,0.0000000,0.0000000,0.0000000
Lucas White Lithium,4/11/23,101,T10046I,K2,Lucas,none,0.3474676,0.64,0.00,0.01,0.00,1.00,271,FALSE,FALSE,LI,0.9783649,0.0216351,0.0000000,0.0000000,0.0000000
Lucas White Lithium,9/9/22,252,Y08039H,K2,Lucas,none,0.2727698,0.75,0.00,0.05,0.00,1.07,271,FALSE,FALSE,LI,1.0286499,0.0706815,0.0000000,0.0000000,0.0000000
Lucas White Lithium,9/12/22,255,Y10063H,K2,Lucas,none,0.4293417,0.62,0.00,0.02,0.00,1.07,271,FALSE,FALSE,LI,1.0912361,0.0314970,0.0000000,0.0000000,0.0000000
Lucas White Lithium,4/15/23,105,T15089I,K2,Lucas,none,0.2994642,0.68,0.00,0.02,0.00,1.00,273,FALSE,FALSE,LI,0.9690746,0.0309254,0.0000000,0.0000000,0.0000000
Lucas White Lithium,4/19/23,109,T18127I,K2,Lucas,none,0.3323067,0.65,0.00,0.02,0.00,1.00,273,FALSE,FALSE,LI,0.9700593,0.0299407,0.0000000,0.0000000,0.0000000
Lucas White Lithium,4/21/23,111,T18146I,K2,Lucas,none,0.2473398,0.73,0.00,0.02,0.00,1.00,273,FALSE,FALSE,LI,0.9699706,0.0300294,0.0000000,0.0000000,0.0000000
Lucas White Lithium,9/30/22,273,Y30217H,K2,Lucas,none,0.2811959,0.77,0.00,0.03,0.00,1.08,273,FALSE,FALSE,LI,1.0645860,0.0485074,0.0000000,0.0000000,0.0000000
Lucas White Lithium,6/24/22,175,V23147H,K2,Lucas,none,0.3059321,0.75,0.00,0.01,0.00,1.06,274,FALSE,FALSE,LI,1.0786918,0.0130751,0.0000000,0.0000000,0.0000000
Lucas White Lithium,9/1/22,244,X26260H,K2,Lucas,none,0.2387663,0.82,0.00,0.01,0.00,1.07,274,FALSE,FALSE,LI,1.0814541,0.0135673,0.0000000,0.0000000,0.0000000
Lucas White Lithium,8/26/22,238,X26255H,K2,Lucas,none,0.3527984,0.68,0.00,0.04,0.00,1.07,275,FALSE,FALSE,LI,1.0550130,0.0583774,0.0000000,0.0000000,0.0000000
Lucas White Lithium,9/15/22,258,Y12079H,K2,Lucas,none,0.4596344,0.61,0.00,0.01,0.00,1.08,275,FALSE,FALSE,LI,1.1201390,0.0202424,0.0000000,0.0000000,0.0000000
Lucas White Lithium,9/27/22,270,Y27189H,K2,Lucas,none,0.3973695,0.62,0.00,0.02,0.00,1.04,275,FALSE,FALSE,LI,1.0360837,0.0285643,0.0000000,0.0000000,0.0000000
Lucas White Lithium,6/15/22,166,V14088H,K2,Lucas,none,0.3402280,0.72,0.00,0.02,0.00,1.08,276,FALSE,FALSE,LI,1.0944784,0.0235688,0.0000000,0.0000000,0.0000000
Lucas White Lithium,6/16/22,167,V14108H,K2,Lucas,none,0.3687749,0.69,0.00,0.02,0.00,1.07,276,FALSE,FALSE,LI,1.0923143,0.0240468,0.0000000,0.0000000,0.0000000
Lucas White Lithium,6/20/22,171,V20145H,K2,Lucas,none,0.3728867,0.69,0.00,0.01,0.00,1.07,277,FALSE,FALSE,LI,1.1004470,0.0167268,0.0000000,0.0000000,0.0000000
Lucas White Lithium,8/26/22,238,X26239H,K2,Lucas,none,0.4800859,0.56,0.00,0.02,0.00,1.06,277,FALSE,FALSE,LI,1.0701613,0.0415776,0.0000000,0.0000000,0.0000000
Lucas White Lithium,9/7/22,250,Y06018H,K2,Lucas,none,0.3492763,0.71,0.00,0.02,0.00,1.08,277,FALSE,FALSE,LI,1.0887104,0.0298409,0.0000000,0.0000000,0.0000000
Lucas White Lithium,6/29/22,180,V28213H,K2,Lucas,none,0.4304928,0.63,0.00,0.01,0.00,1.07,278,FALSE,FALSE,LI,1.1015169,0.0169517,0.0000000,0.0000000,0.0252057
Lucas White Lithium,8/27/22,239,V2922H,K2,Lucas,none,0.4395355,0.61,0.00,0.01,0.00,1.06,278,FALSE,FALSE,LI,1.0958847,0.0160890,0.0000000,0.0000000,0.0461271
Lucas White Lithium,9/6/22,249,X26263H,K2,Lucas,none,0.4188682,0.63,0.00,0.01,0.00,1.07,278,FALSE,FALSE,LI,1.0916498,0.0235311,0.0000000,0.0000000,0.0922766
